"id_keyb","key_name","position","event","input","timestamp","epoch"
"5671","c","KeyC","keyup","5","2024-01-09 08:49:13:000262","1704800953262"
"5672","a","KeyA","keyup","5","2024-01-09 08:49:13:000321","1704800953321"
"5673","s","KeyS","keyup","5","2024-01-09 08:49:13:000360","1704800953360"
"5674","CapsLock","CapsLock","keydown","5","2024-01-09 08:49:13:000560","1704800953560"
"5675","CapsLock","CapsLock","keyup","5","2024-01-09 08:49:13:000655","1704800953655"
"5676"," ","Space","keydown","5","2024-01-09 08:49:13:000704","1704800953704"
"5677"," ","Space","keyup","5","2024-01-09 08:49:13:000808","1704800953808"
"5678","R","KeyR","keydown","5","2024-01-09 08:49:13:000856","1704800953856"
"5679","R","KeyR","keyup","5","2024-01-09 08:49:13:000944","1704800953944"
"5680"," ","Space","keydown","5","2024-01-09 08:49:14:000048","1704800954048"
"5681"," ","Space","keyup","5","2024-01-09 08:49:14:000145","1704800954145"
"5682","A","KeyA","keydown","5","2024-01-09 08:49:14:000145","1704800954145"
"5683","A","KeyA","keyup","5","2024-01-09 08:49:14:000216","1704800954216"
"5684"," ","Space","keydown","5","2024-01-09 08:49:14:000314","1704800954314"
"5685"," ","Space","keyup","5","2024-01-09 08:49:14:000400","1704800954400"
"5686","C","KeyC","keydown","5","2024-01-09 08:49:14:000600","1704800954600"
"5687","C","KeyC","keyup","5","2024-01-09 08:49:14:000656","1704800954656"
"5688","CapsLock","CapsLock","keydown","5","2024-01-09 08:49:14:000778","1704800954778"
"5689","CapsLock","CapsLock","keyup","5","2024-01-09 08:49:14:000904","1704800954904"
"5690","o","KeyO","keydown","5","2024-01-09 08:49:15:000000","1704800955000"
"5691","o","KeyO","keyup","5","2024-01-09 08:49:15:000088","1704800955088"
"5692","r","KeyR","keydown","5","2024-01-09 08:49:15:000112","1704800955112"
"5693","r","KeyR","keyup","5","2024-01-09 08:49:15:000176","1704800955176"
"5694","r","KeyR","keydown","5","2024-01-09 08:49:15:000280","1704800955280"
"5695","r","KeyR","keyup","5","2024-01-09 08:49:15:000343","1704800955343"
"5696","e","KeyE","keydown","5","2024-01-09 08:49:15:000488","1704800955488"
"5697","e","KeyE","keyup","5","2024-01-09 08:49:15:000567","1704800955567"
"5698","a","KeyA","keydown","5","2024-01-09 08:49:15:000712","1704800955712"
"5699","4","Numpad4","keydown","1","2024-01-09 08:49:23:000696","1704800963696"
"5700","4","Numpad4","keyup","1","2024-01-09 08:49:23:000760","1704800963760"
"5701","4","Numpad4","keydown","1","2024-01-09 08:49:23:000856","1704800963856"
"5702","4","Numpad4","keyup","1","2024-01-09 08:49:23:000936","1704800963936"
"5703","3","Numpad3","keydown","1","2024-01-09 08:49:24:000656","1704800964656"
"5704","3","Numpad3","keyup","1","2024-01-09 08:49:24:000736","1704800964736"
"5705","9","Numpad9","keydown","1","2024-01-09 08:49:24:000976","1704800964976"
"5706","9","Numpad9","keyup","1","2024-01-09 08:49:25:000064","1704800965064"
"5707","8","Numpad8","keydown","1","2024-01-09 08:49:26:000200","1704800966200"
"5708","8","Numpad8","keyup","1","2024-01-09 08:49:26:000272","1704800966272"
"5709","1","Numpad1","keydown","1","2024-01-09 08:49:26:000448","1704800966448"
"5710","1","Numpad1","keyup","1","2024-01-09 08:49:26:000544","1704800966544"
"5711","2","Numpad2","keydown","1","2024-01-09 08:49:27:000024","1704800967024"
"5712","2","Numpad2","keyup","1","2024-01-09 08:49:27:000119","1704800967119"
"5713","8","Numpad8","keydown","1","2024-01-09 08:49:27:000464","1704800967464"
"5714","8","Numpad8","keyup","1","2024-01-09 08:49:27:000537","1704800967537"
"5715","4","Numpad4","keydown","1","2024-01-09 08:49:28:000608","1704800968608"
"5716","4","Numpad4","keyup","1","2024-01-09 08:49:28:000696","1704800968696"
"5717","8","Numpad8","keydown","1","2024-01-09 08:49:28:000904","1704800968904"
"5718","8","Numpad8","keyup","1","2024-01-09 08:49:28:000998","1704800968998"
"5719","1","Numpad1","keydown","1","2024-01-09 08:49:29:000472","1704800969472"
"5720","1","Numpad1","keyup","1","2024-01-09 08:49:29:000560","1704800969560"
"5721","5","Numpad5","keydown","1","2024-01-09 08:49:29:000808","1704800969808"
"5722","5","Numpad5","keyup","1","2024-01-09 08:49:29:000888","1704800969888"
"5723","7","Numpad7","keydown","1","2024-01-09 08:49:30:000664","1704800970664"
"5724","7","Numpad7","keyup","1","2024-01-09 08:49:30:000736","1704800970736"
"5725","3","Numpad3","keydown","1","2024-01-09 08:49:31:000208","1704800971208"
"5726","3","Numpad3","keyup","1","2024-01-09 08:49:31:000296","1704800971296"
"5727","4","Numpad4","keydown","1","2024-01-09 08:49:32:000088","1704800972088"
"5728","4","Numpad4","keyup","1","2024-01-09 08:49:32:000160","1704800972160"
"5729","3","Numpad3","keydown","1","2024-01-09 08:49:32:000352","1704800972352"
"5730","3","Numpad3","keyup","1","2024-01-09 08:49:32:000440","1704800972440"
"5731","0","Numpad0","keydown","2","2024-01-09 08:49:34:000904","1704800974904"
"5732","0","Numpad0","keyup","2","2024-01-09 08:49:34:000968","1704800974968"
"5733","6","Numpad6","keydown","2","2024-01-09 08:49:35:000128","1704800975128"
"5734","6","Numpad6","keyup","2","2024-01-09 08:49:35:000200","1704800975200"
"5735","2","Numpad2","keydown","3","2024-01-09 08:49:37:000561","1704800977561"
"5736","2","Numpad2","keyup","3","2024-01-09 08:49:37:000648","1704800977648"
"5737","0","Numpad0","keydown","3","2024-01-09 08:49:37:000816","1704800977816"
"5738","0","Numpad0","keyup","3","2024-01-09 08:49:37:000904","1704800977904"
"5739","7","Numpad7","keydown","3","2024-01-09 08:49:38:000280","1704800978281"
"5740","7","Numpad7","keyup","3","2024-01-09 08:49:38:000353","1704800978353"
"5741","7","Numpad7","keydown","3","2024-01-09 08:49:38:000464","1704800978464"
"5742","7","Numpad7","keyup","3","2024-01-09 08:49:38:000528","1704800978528"
"5743","1","Numpad1","keydown","4","2024-01-09 08:49:41:000225","1704800981225"
"5744","1","Numpad1","keyup","4","2024-01-09 08:49:41:000296","1704800981296"
"5745","9","Numpad9","keydown","4","2024-01-09 08:49:41:000488","1704800981488"
"5746","9","Numpad9","keyup","4","2024-01-09 08:49:41:000560","1704800981560"
"5747","6","Numpad6","keydown","4","2024-01-09 08:49:41:000672","1704800981672"
"5748","6","Numpad6","keyup","4","2024-01-09 08:49:41:000752","1704800981752"
"5749","CapsLock","CapsLock","keydown","5","2024-01-09 08:49:44:000168","1704800984168"
"5750","CapsLock","CapsLock","keyup","5","2024-01-09 08:49:44:000248","1704800984248"
"5751","L","KeyL","keydown","5","2024-01-09 08:49:44:000304","1704800984304"
"5752","CapsLock","CapsLock","keydown","5","2024-01-09 08:49:44:000362","1704800984362"
"5753","l","KeyL","keyup","5","2024-01-09 08:49:44:000392","1704800984392"
"5754","CapsLock","CapsLock","keyup","5","2024-01-09 08:49:44:000472","1704800984472"
"5755","u","KeyU","keydown","5","2024-01-09 08:49:44:000560","1704800984560"
"5756","c","KeyC","keydown","5","2024-01-09 08:49:44:000615","1704800984615"
"5757","u","KeyU","keyup","5","2024-01-09 08:49:44:000639","1704800984639"
"5758","a","KeyA","keydown","5","2024-01-09 08:49:44:000664","1704800984664"
"5759","s","KeyS","keydown","5","2024-01-09 08:49:44:000738","1704800984738"
"5760","c","KeyC","keyup","5","2024-01-09 08:49:44:000776","1704800984776"
"5761","a","KeyA","keyup","5","2024-01-09 08:49:44:000800","1704800984800"
"5762","s","KeyS","keyup","5","2024-01-09 08:49:44:000840","1704800984840"
"5763","CapsLock","CapsLock","keydown","5","2024-01-09 08:49:45:000026","1704800985026"
"5764","CapsLock","CapsLock","keyup","5","2024-01-09 08:49:45:000128","1704800985128"
"5765"," ","Space","keydown","5","2024-01-09 08:49:45:000232","1704800985232"
"5766"," ","Space","keyup","5","2024-01-09 08:49:45:000328","1704800985328"
"5767","R","KeyR","keydown","5","2024-01-09 08:49:45:000386","1704800985386"
"5768","R","KeyR","keyup","5","2024-01-09 08:49:45:000463","1704800985463"
"5769"," ","Space","keydown","5","2024-01-09 08:49:45:000552","1704800985552"
"5770"," ","Space","keyup","5","2024-01-09 08:49:45:000665","1704800985665"
"5771","A","KeyA","keydown","5","2024-01-09 08:49:45:000665","1704800985665"
"5772","A","KeyA","keyup","5","2024-01-09 08:49:45:000752","1704800985752"
"5773"," ","Space","keydown","5","2024-01-09 08:49:45:000816","1704800985816"
"5774"," ","Space","keyup","5","2024-01-09 08:49:45:000920","1704800985920"
"5775","C","KeyC","keydown","5","2024-01-09 08:49:45:000952","1704800985952"
"5776","C","KeyC","keyup","5","2024-01-09 08:49:46:000035","1704800986035"
"5777","CapsLock","CapsLock","keydown","5","2024-01-09 08:49:46:000218","1704800986218"
"5778","CapsLock","CapsLock","keyup","5","2024-01-09 08:49:46:000312","1704800986312"
"5779","o","KeyO","keydown","5","2024-01-09 08:49:46:000400","1704800986400"
"5780","o","KeyO","keyup","5","2024-01-09 08:49:46:000471","1704800986471"
"5781","r","KeyR","keydown","5","2024-01-09 08:49:46:000487","1704800986487"
"5782","r","KeyR","keyup","5","2024-01-09 08:49:46:000560","1704800986560"
"5783","r","KeyR","keydown","5","2024-01-09 08:49:46:000656","1704800986656"
"5784","r","KeyR","keyup","5","2024-01-09 08:49:46:000728","1704800986728"
"5785","e","KeyE","keydown","5","2024-01-09 08:49:46:000856","1704800986856"
"5786","e","KeyE","keyup","5","2024-01-09 08:49:46:000936","1704800986936"
"5787","a","KeyA","keydown","5","2024-01-09 08:49:47:000072","1704800987072"
"5788","7","Numpad7","keydown","1","2024-01-09 08:49:54:000649","1704800994649"
"5789","7","Numpad7","keyup","1","2024-01-09 08:49:54:000728","1704800994728"
"5790","9","Numpad9","keydown","1","2024-01-09 08:49:54:000977","1704800994977"
"5791","9","Numpad9","keyup","1","2024-01-09 08:49:55:000056","1704800995056"
"5792","4","Numpad4","keydown","1","2024-01-09 08:49:55:000824","1704800995824"
"5793","4","Numpad4","keyup","1","2024-01-09 08:49:55:000920","1704800995920"
"5794","7","Numpad7","keydown","1","2024-01-09 08:49:56:000104","1704800996104"
"5795","7","Numpad7","keyup","1","2024-01-09 08:49:56:000184","1704800996184"
"5796","8","Numpad8","keydown","1","2024-01-09 08:49:57:000184","1704800997184"
"5797","8","Numpad8","keyup","1","2024-01-09 08:49:57:000264","1704800997264"
"5798","4","Numpad4","keydown","1","2024-01-09 08:49:57:000488","1704800997488"
"5799","4","Numpad4","keyup","1","2024-01-09 08:49:57:000591","1704800997591"
"5800","2","Numpad2","keydown","1","2024-01-09 08:49:58:000616","1704800998616"
"5801","2","Numpad2","keyup","1","2024-01-09 08:49:58:000679","1704800998679"
"5802","2","Numpad2","keydown","1","2024-01-09 08:49:58:000824","1704800998824"
"5803","2","Numpad2","keyup","1","2024-01-09 08:49:58:000888","1704800998888"
"5804","9","Numpad9","keydown","1","2024-01-09 08:49:59:000832","1704800999832"
"5805","9","Numpad9","keyup","1","2024-01-09 08:49:59:000904","1704800999904"
"5806","5","Numpad5","keydown","1","2024-01-09 08:50:00:000112","1704801000112"
"5807","5","Numpad5","keyup","1","2024-01-09 08:50:00:000200","1704801000200"
"5808","6","Numpad6","keydown","1","2024-01-09 08:50:00:000976","1704801000976"
"5809","6","Numpad6","keyup","1","2024-01-09 08:50:01:000040","1704801001040"
"5810","6","Numpad6","keydown","1","2024-01-09 08:50:01:000184","1704801001184"
"5811","6","Numpad6","keyup","1","2024-01-09 08:50:01:000264","1704801001264"
"5812","8","Numpad8","keydown","1","2024-01-09 08:50:02:000232","1704801002232"
"5813","8","Numpad8","keyup","1","2024-01-09 08:50:02:000320","1704801002320"
"5814","9","Numpad9","keydown","1","2024-01-09 08:50:03:000232","1704801003232"
"5815","9","Numpad9","keyup","1","2024-01-09 08:50:03:000304","1704801003304"
"5816","6","Numpad6","keydown","1","2024-01-09 08:50:04:000160","1704801004160"
"5817","6","Numpad6","keyup","1","2024-01-09 08:50:04:000232","1704801004232"
"5818","7","Numpad7","keydown","1","2024-01-09 08:50:04:000448","1704801004448"
"5819","7","Numpad7","keyup","1","2024-01-09 08:50:04:000544","1704801004544"
"5820","0","Numpad0","keydown","2","2024-01-09 08:50:06:000738","1704801006738"
"5821","0","Numpad0","keyup","2","2024-01-09 08:50:06:000842","1704801006842"
"5822","4","Numpad4","keydown","2","2024-01-09 08:50:07:000058","1704801007058"
"5823","4","Numpad4","keyup","2","2024-01-09 08:50:07:000130","1704801007130"
"5824","2","Numpad2","keydown","3","2024-01-09 08:50:09:000210","1704801009210"
"5825","2","Numpad2","keyup","3","2024-01-09 08:50:09:000290","1704801009290"
"5826","0","Numpad0","keydown","3","2024-01-09 08:50:09:000418","1704801009418"
"5827","0","Numpad0","keyup","3","2024-01-09 08:50:09:000506","1704801009506"
"5828","3","Numpad3","keydown","3","2024-01-09 08:50:09:000626","1704801009626"
"5829","3","Numpad3","keyup","3","2024-01-09 08:50:09:000714","1704801009714"
"5830","4","Numpad4","keydown","3","2024-01-09 08:50:09:000882","1704801009882"
"5831","4","Numpad4","keyup","3","2024-01-09 08:50:09:000954","1704801009954"
"5832","3","Numpad3","keydown","4","2024-01-09 08:50:12:000618","1704801012618"
"5833","3","Numpad3","keyup","4","2024-01-09 08:50:12:000698","1704801012698"
"5834","7","Numpad7","keydown","4","2024-01-09 08:50:12:000930","1704801012930"
"5835","7","Numpad7","keyup","4","2024-01-09 08:50:12:000994","1704801012994"
"5836","6","Numpad6","keydown","4","2024-01-09 08:50:13:000210","1704801013210"
"5837","6","Numpad6","keyup","4","2024-01-09 08:50:13:000282","1704801013282"
"5838","CapsLock","CapsLock","keydown","5","2024-01-09 08:50:16:000028","1704801016028"
"5839","CapsLock","CapsLock","keyup","5","2024-01-09 08:50:16:000097","1704801016097"
"5840","L","KeyL","keydown","5","2024-01-09 08:50:16:000194","1704801016194"
"5841","CapsLock","CapsLock","keydown","5","2024-01-09 08:50:16:000235","1704801016235"
"5842","l","KeyL","keyup","5","2024-01-09 08:50:16:000262","1704801016262"
"5843","CapsLock","CapsLock","keyup","5","2024-01-09 08:50:16:000330","1704801016330"
"5844","u","KeyU","keydown","5","2024-01-09 08:50:16:000459","1704801016459"
"5845","u","KeyU","keyup","5","2024-01-09 08:50:16:000529","1704801016529"
"5846","c","KeyC","keydown","5","2024-01-09 08:50:16:000562","1704801016562"
"5847","a","KeyA","keydown","5","2024-01-09 08:50:16:000610","1704801016611"
"5848","s","KeyS","keydown","5","2024-01-09 08:50:16:000706","1704801016706"
"5849","c","KeyC","keyup","5","2024-01-09 08:50:16:000720","1704801016720"
"5850","a","KeyA","keyup","5","2024-01-09 08:50:16:000753","1704801016753"
"5851","s","KeyS","keyup","5","2024-01-09 08:50:16:000810","1704801016810"
"5852","CapsLock","CapsLock","keydown","5","2024-01-09 08:50:17:000020","1704801017020"
"5853","CapsLock","CapsLock","keyup","5","2024-01-09 08:50:17:000122","1704801017122"
"5854"," ","Space","keydown","5","2024-01-09 08:50:17:000201","1704801017201"
"5855"," ","Space","keyup","5","2024-01-09 08:50:17:000306","1704801017306"
"5856","R","KeyR","keydown","5","2024-01-09 08:50:17:000418","1704801017418"
"5857","R","KeyR","keyup","5","2024-01-09 08:50:17:000514","1704801017514"
"5858"," ","Space","keydown","5","2024-01-09 08:50:17:000707","1704801017707"
"5859"," ","Space","keyup","5","2024-01-09 08:50:17:000794","1704801017794"
"5860","A","KeyA","keydown","5","2024-01-09 08:50:17:000858","1704801017858"
"5861","A","KeyA","keyup","5","2024-01-09 08:50:17:000938","1704801017938"
"5862"," ","Space","keydown","5","2024-01-09 08:50:18:000050","1704801018050"
"5863"," ","Space","keyup","5","2024-01-09 08:50:18:000178","1704801018178"
"5864","C","KeyC","keydown","5","2024-01-09 08:50:18:000378","1704801018378"
"5865","C","KeyC","keyup","5","2024-01-09 08:50:18:000450","1704801018450"
"5866","CapsLock","CapsLock","keydown","5","2024-01-09 08:50:18:000588","1704801018588"
"5867","CapsLock","CapsLock","keyup","5","2024-01-09 08:50:18:000706","1704801018706"
"5868","o","KeyO","keydown","5","2024-01-09 08:50:18:000786","1704801018786"
"5869","o","KeyO","keyup","5","2024-01-09 08:50:18:000858","1704801018858"
"5870","r","KeyR","keydown","5","2024-01-09 08:50:18:000882","1704801018882"
"5871","r","KeyR","keyup","5","2024-01-09 08:50:18:000938","1704801018938"
"5872","r","KeyR","keydown","5","2024-01-09 08:50:19:000035","1704801019035"
"5873","r","KeyR","keyup","5","2024-01-09 08:50:19:000139","1704801019139"
"5874","e","KeyE","keydown","5","2024-01-09 08:50:19:000139","1704801019139"
"5875","e","KeyE","keyup","5","2024-01-09 08:50:19:000226","1704801019226"
"5876","a","KeyA","keydown","5","2024-01-09 08:50:19:000338","1704801019338"
"5877","5","Numpad5","keydown","1","2024-01-09 08:50:28:000003","1704801028003"
"5878","5","Numpad5","keyup","1","2024-01-09 08:50:28:000098","1704801028098"
"5879","6","Numpad6","keydown","1","2024-01-09 08:50:28:000426","1704801028426"
"5880","6","Numpad6","keyup","1","2024-01-09 08:50:28:000514","1704801028514"
"5881","5","Numpad5","keydown","1","2024-01-09 08:50:29:000026","1704801029026"
"5882","5","Numpad5","keyup","1","2024-01-09 08:50:29:000098","1704801029098"
"5883","1","Numpad1","keydown","1","2024-01-09 08:50:29:000507","1704801029507"
"5884","1","Numpad1","keyup","1","2024-01-09 08:50:29:000586","1704801029586"
"5885","8","Numpad8","keydown","1","2024-01-09 08:50:30:000626","1704801030626"
"5886","8","Numpad8","keyup","1","2024-01-09 08:50:30:000698","1704801030698"
"5887","4","Numpad4","keydown","1","2024-01-09 08:50:31:000018","1704801031018"
"5888","4","Numpad4","keyup","1","2024-01-09 08:50:31:000114","1704801031114"
"5889","8","Numpad8","keydown","1","2024-01-09 08:50:31:000499","1704801031499"
"5890","8","Numpad8","keyup","1","2024-01-09 08:50:31:000570","1704801031570"
"5891","4","Numpad4","keydown","1","2024-01-09 08:50:31:000770","1704801031770"
"5892","4","Numpad4","keyup","1","2024-01-09 08:50:31:000850","1704801031850"
"5893","6","Numpad6","keydown","1","2024-01-09 08:50:32:000346","1704801032346"
"5894","6","Numpad6","keyup","1","2024-01-09 08:50:32:000442","1704801032442"
